text,intent
Bagaimana saya ingin memasangkannya dengan qr?,pairing
Bagaimana caranya saya ingin berlangganan,payment_subscribe
Frekuensi pembaruan?,platform_updates
How do I i want to subscribe thanks,payment_subscribe
"Saya perlu memeriksa status siaran, terima kasih",message_blast_status
Ubah ke rencana yang lebih baik,payment_upgrade
How can I international scheduling?,message_schedule_timezone
Make new group,group_create
Apa cara terbaik agar langganan tidak berfungsi,payment_issue
How can I desktop app features,platform_desktop_info
Can you help me payment options.,payment_methods
Could you show me how to instance limit reached,quota_reached
Saya ingin menggunakan rest api untuk mengirim pesan?,api_send_message
Never mind,cancel_action
check is number registered,function_check_phone
Can't connect,troubleshoot_connection
Bisakah Anda memberi tahu saya cara menginisialisasi instance baru,create_instance
Display previous chats thank you,chat_history
How to add instance.,create_instance
I want to show billing page thanks,navigation_payments_tab
I need to go to tasks thank you,navigation_tasks_tab
How do I payment security,security_payment
Bisakah Anda mendaftar untuk rencana,payment_subscribe
Periksa status pembayaran saya?,payment_status
Could you show task progress thank you,tasks_monitor
How do I help me make an account.,account_setup
Bagaimana saya bisa menjadwalkan pesan lintas zona waktu.,message_schedule_timezone
"Tolong bagaimana caranya, berapa biayanya",pricing_query
Hello,greeting
Bisakah Anda membantu saya mengatur pesan berulang setiap hari Senin pukul 10.00??,message_schedule_recurring
I need help with is my cloud data stored thanks,security_cloud_data
"Bisakah Anda menunjukkan kepada saya cara waktu tunggu koneksi habis—tolong, apa yang harus dilakukan",troubleshoot_connection
I need help with upcoming features please,feature_coming_soon
Saya perlu membuat grup,function_create_group
Bisakah Anda membuka chattea di browser.,platform_cloud_open
Can you help me add a new contact thanks,contacts_add
I need help with download desktop app thanks,platform_desktop_install
How do I help me scan qr code,pairing
Can you help me fix qr code issue.,troubleshoot_qr
Apa cara terbaik untuk menambahkan grup,function_create_group
Apa cara terbaik untuk mengelola file yang diunggah..,files_manage
Tolong simpan kontak baru,contacts_add
What's the best way to connection error.,troubleshoot_connection
How do I save new contact?,contacts_add
Bisakah Anda melihat info pembayaran,navigation_payments_tab
who won the game,out_of_scope
Tampilkan semua pesan terjadwal,tasks_view
What's the best way to get current instance connection status,instance_connection_status
Tampilkan obrolan terima kasih,navigation_chat_tab
Pembayaran gagal,payment_issue
Periksa riwayat percakapan terima kasih,chat_history
Could you list scheduled messages thanks please,tasks_view
"Saya ingin melebihi kuota, terima kasih",quota_reached
"Saya butuh bantuan karena tidak ada lagi instance yang tersedia, terima kasih",quota_reached
Verifikasi status pembayaran,payment_status
How do I is my data secure?,security_privacy
How do I will message blasting feature release,feature_coming_soon
Saya ingin pesan massal,message_blast
What's the best way to verify phone number thank you,function_check_phone
How can I can i schedule messages across time zones.,message_schedule_timezone
Could you show me how to turn off auto reply thank you,auto_reply_disable
Apa cara terbaik untuk mengulang pesan setiap minggu,message_schedule_recurring
Bisakah Anda memberi tahu saya cara memperbarui platform secara otomatis?,platform_updates
Cara mengekspor data grup.,group_export
How to which version to use,platform_compare
Cara membuat instance terima kasih,create_instance
Open Payments tab.,navigation_payments_tab
Buat grup WhatsApp bernama 'Pelanggan VIP'.,group_create
Bagaimana saya bisa memenuhi persyaratan internet,tips_internet
How can I prolong subscription,payment_extend
Hapus instance terima kasih,instance_delete
Can you international scheduling,message_schedule_timezone
"Perpanjang langganan saya, terima kasih",payment_extend
What's the best way to upload banner.jpg for messaging.?,files_upload
Hai chatbot,greeting
Change to better plan,payment_upgrade
Display failed tasks,tasks_view_failed
Check if my instance is connected? Please,instance_connection_status
Lihat statistik terima kasih,analytics_view
"Bisakah Anda membuka file, terima kasih, terima kasih",navigation_files_tab
Saya memerlukan bantuan dengan pembaruan otomatis.,platform_updates
Selamat pagi,greeting
"Bisakah Anda menunjukkan kepada saya cara lupa kata sandi, membantu saya masuk.?",login_issue
Can you filter contacts by tag 'prospect'.,contacts_filter
Is it safe thank you,security_privacy
Tampilkan tugas yang gagal,tasks_view_failed
How do I packages available please,pricing_query
How do I setup webhook please,api_webhook_setup
Can you tell me how to use browser version thanks,platform_cloud_open
Bisakah Anda menunjukkan kepada saya cara mengurutkan kontak?,contacts_filter
Bisakah Anda membantu saya menghapus instance?,instance_delete
Could you configure group thank you,group_settings_edit
Send WhatsApp message please,chat_send
Help me set recurring message every monday at 10:00.,message_schedule_recurring
Bisakah Anda menunjukkan kepada saya cara memantau kemajuan perpesanan massal.?,tasks_monitor
Can you tell me how to monitor progress of bulk messaging.?,tasks_monitor
Can you add a whatsapp instance. please,create_instance
"Bisakah Anda menunjukkan kepada saya cara mengaktifkan warmup antara instance a, b, dan c??",warmup_enable
How do I best practices.,general_tips
Change to better plan thank you,payment_upgrade
Saya perlu menambahkan instance whatsapp.,create_instance
Bagaimana caranya kenapa menggunakan warmup terima kasih,warmup_info
Bantu saya mengurutkan kontak,contacts_filter
I need to read the last conversation with john. thanks,chat_read
How to distribute file thank you,files_share
"Lihat tugas saya, terima kasih",navigation_tasks_tab
Siapkan templat pesan 'promo-akhir pekan'.,templates_create
Instance limit reached,quota_reached
Help me display chat log thanks please,chat_history
Connection timeout—what to do?,troubleshoot_connection
I need to add instance,function_create_instance
QR not loading please,troubleshoot_qr
What's the best way to does web version include 2 instances,pricing_instance_limits
Can you make instance thanks please,function_create_instance
Optimization tips,general_tips
Bagaimana cara mengaktifkan warmup akun,warmup_enable
Help me international scheduling,message_schedule_timezone
Saya ingin mengirim SMS,function_send_message
Bisakah Anda menghapus instance,instance_delete
Bisakah Anda memberi tahu saya cara memperbarui frekuensi.,platform_updates
Tolong bagaimana menu utama.,navigation_main_dashboard
Bisakah Anda memberi tahu saya cara membagikan brosur.pdf ke semua instansi.?,files_share
Bisakah Anda menunjukkan kepada saya cara mengelola file yang diunggah?,files_manage
Bisakah Anda menunjukkan kepada saya cara melakukan hal baru?,feature_coming_soon
Can you tell me how to uninstall instance?,instance_delete
Help me create new account,account_setup
Get participant list please,group_export
hello,greeting
Can you tell me how to upcoming features thank you,feature_coming_soon
Bagaimana saya bisa versi web menyertakan 2 instance terima kasih terima kasih,pricing_instance_limits
Can you find contacts,contacts_filter
Silakan inisialisasi grup baru,group_create
Bagaimana cara membandingkan platform?,platform_compare
How do I set auto-reply during business hours please,auto_reply_setup
bantu saya membuat grup baru,function_create_group
Create a new WhatsApp instance?,create_instance
Ubah pengaturan grup terima kasih,group_settings_edit
Could you show me how to activate warmup?,warmup_enable
Lihat detail profil instance?,instance_view_profile
I need to list all api endpoints?,api_reference
Bantu saya membuka tab pengelompokan.,navigation_grouping_tab
Saya ingin menyimpan templat pesan terima kasih,templates_create
Update frequency?,platform_updates
Could you change to better plan thank you,payment_upgrade
"Tampilkan halaman instance, terima kasih",navigation_instances_tab
hai,greeting
I'd like to send file thanks,files_share
I need to show billing page please,navigation_payments_tab
Can you tell me how to recommended browser.,tips_browser
Bisakah Anda membantu saya adalah nomor ini di whatsapp,function_check_phone
Silakan lihat riwayat pesan,chat_history
Buat template pesan 'Promo-Akhir Pekan',templates_create
What's the best way to do mobile and desktop have unlimited instances,pricing_instance_limits
I need to check is number registered,function_check_phone
Bagaimana saya bisa menggunakan templat yang disimpan.,templates_use
Can you read the last conversation with john.,chat_read
Apa cara terbaik agar pembaruan platform otomatis?,platform_updates
"Bisakah Anda mencantumkan pesan terjadwal, terima kasih, terima kasih",tasks_view
Help me show files page thanks,navigation_files_tab
Access contacts,contacts_manage
ada apa,greeting
Can you help me api documentation please,api_reference
Bagaimana saya bisa mengirimkan pesan tentang rilis fitur peblast?,feature_coming_soon
What's the best way to set webhook url to https://example.com/hooks please,api_webhook_setup
Could you list scheduled messages thanks,tasks_view
Bisakah Anda memberi tahu saya bagaimana harga dalam rupiah?,pricing_currency_idr
I want to view statistics,analytics_view
Saya perlu mencari kontak,contacts_filter
How do I use template 'promo-weekend' to send message.?,templates_use
Tolong buat grupnya,function_create_group
"Saya ingin menginisialisasi grup baru, terima kasih",group_create
I need help with tasks are pending.,tasks_view
Saya butuh bantuan untuk menggunakan api?,api_reference
Tell me pricing,pricing_query
Cloud vs desktop?,platform_compare
"Bisakah Anda menunjukkan kepada saya cara membantu saya mengirim pesan, terima kasih",function_send_message
How to which browser is recommended thank you,tips_browser
What's the best way to create an account thanks,account_setup
kirim hello world ke 08127321340,function_send_message
Aktifkan warmup untuk akun baru.,warmup_enable
What is the subscription price?,pricing_query
Bisakah Anda menunjukkan kepada saya cara keamanan data.,security_privacy
Gunakan versi browser,platform_cloud_open
Bagaimana cara mengkonfigurasi balasan otomatis?,auto_reply_setup
Ubah konfigurasi grup,group_settings_edit
"What's the best way to forgot my password, help me login.?",login_issue
Buat daftar semua instance saya.,instance_list
Can you upload file please,files_upload
Can you help me i want to subscribe please,payment_subscribe
Bantu saya memperbarui langganan,payment_extend
"Bisakah Anda membantu saya mengatur kontak, terima kasih",contacts_manage
Tolong verifikasi status pembayaran saya,payment_status
Atur pesan berulang setiap hari Senin pukul 10:00,message_schedule_recurring
Can you billing history thank you,payment_history
Saya perlu membuka tab instance,navigation_instances_tab
I need help with set auto-reply during business hours..,auto_reply_setup
see you later,goodbye
How do I take me to homepage thanks,navigation_main_dashboard
Bisakah Anda memeriksa status siaran?,message_blast_status
Help me payment security thanks please,security_payment
